OBJECTID,BIOMASS_GRID_ID,MNCPL_SOLID_WASTE_TOTAL_VOL,MNCPL_SOLID_WASTE_ORGANIC_VOL,MNCPL_SOLID_WASTE_PAPER_VOL
592,35930,551.6722378,220.6688951,143.4347818
593,35534,831.6904266,332.6761706,216.2395109
594,34322,1785.675477,714.2701908,464.275624
595,29464,1029.691164,411.8764654,267.7197025
596,29465,782.888544,313.1554176,203.5510214
597,28516,132.9673434,53.18693736,34.57150928
598,27100,228.829612,91.53184482,59.49569913
599,25168,286.9060296,114.7624118,74.59556769
600,30853,291.59338,116.637352,75.8142788
601,25210,3810.856483,1524.342593,990.8226857
602,25211,35.24670358,14.09868143,9.164142932
603,24745,510.379504,204.1518016,132.698671
604,35151,8.232130335,3.292852134,2.140353887
605,35152,167.9450396,67.17801586,43.66571031
606,34779,144.0288283,57.61153134,37.44749537
607,22098,34.4969437,13.79877748,8.969205363
608,22099,303.1735327,121.2694131,78.8251185
609,54075,592.5813756,237.0325502,154.0711577
610,54079,327.5650459,131.0260184,85.16691193
611,53790,389.6130291,155.8452116,101.2993876
612,53791,132.341282,52.9365128,34.40873332
613,53489,347.8981707,139.1592683,90.45352439
614,53490,5133.120039,2053.248016,1334.61121
615,53180,532.8304341,213.1321737,138.5359129
616,53181,1021.647191,408.6588765,265.6282697
617,53182,357.4122058,142.9648823,92.92717351
618,53183,1157.221474,462.8885898,300.8775834
619,52866,484.5564125,193.822565,125.9846672
620,52867,1584.663803,633.8655213,412.0125888
621,52868,515.8728833,206.3491533,134.1269497
622,52869,918.6599549,367.4639819,238.8515883
623,52870,9.928069521,3.971227808,2.581298075
624,52885,298.2344223,119.2937689,77.54094981
625,52886,407.3857906,162.9543163,105.9203056
626,52543,282.1803115,112.8721246,73.36688098
627,52544,18345.20523,7338.082091,4769.753359
628,52545,47467.4526,18986.98104,12341.53768
629,52546,2449.978322,979.9913286,636.9943636
630,52563,429.4600663,171.7840265,111.6596172
631,52564,2712.684526,1085.073811,705.2979769
632,52217,2442.942185,977.1768739,635.164968
633,52218,45772.01181,18308.80472,11900.72307
634,52219,67212.46943,26884.98777,17475.24205
635,52220,18738.93922,7495.575688,4872.124197
636,52221,1361.685856,544.6743425,354.0383227
637,51881,3040.662127,1216.264851,790.5721531
638,51882,18965.21785,7586.08714,4930.956641
639,51883,11362.67076,4545.068306,2954.294399
640,51537,448.9916487,179.5966595,116.7378287
641,51539,1943.810465,777.5241861,505.390721
642,51540,261.1353296,104.4541319,67.8951857
643,51542,1043.632525,417.4530098,271.3444564
644,51184,455.1553926,182.062157,118.3404021
645,51185,949.5972043,379.8388817,246.8952731
646,51188,2725.452069,1090.180828,708.617538
647,51195,343.37457,137.349828,89.2773882
648,50837,12.66201498,5.064805991,3.292123894
649,50838,295.6907911,118.2763164,76.87960567
650,50465,325.9842587,130.3937035,84.75590726
651,50094,46.4011503,18.56046012,12.06429908
652,49330,598.5485884,239.4194354,155.622633
653,48149,209.1660304,83.66641215,54.3831679
654,48150,183.5502748,73.42010991,47.72307144
655,47385,415.7740206,166.3096083,108.1012454
656,52576,1925.653773,770.2615091,500.6699809
657,51223,1020.929054,408.3716215,265.441554
658,47386,462.6068993,185.0427597,120.2777938
659,55905,2675.402058,1070.160823,695.6045351
660,55528,651.7258455,260.6903382,169.4487198
661,56117,9277.311589,3710.924636,2412.101013
662,56118,6621.754465,2648.701786,1721.656161
663,55932,814.1050998,325.6420399,211.667326
664,55933,16790.58129,6716.232516,4365.551135
665,51611,668.5502053,267.4200821,173.8230534
666,51262,493.4881805,197.3952722,128.3069269
667,50562,1329.739908,531.8959633,345.7323761
668,56150,911.1318079,364.4527231,236.89427
669,56160,169.4803713,67.79214852,44.06489654
670,56161,235.7190257,94.28761029,61.28694669
671,54943,1119.188168,447.6752673,290.9889237
672,53568,15.93721277,6.374885108,4.14367532
673,53569,506.8275045,202.7310018,131.7751512
674,59884,206.3694041,82.54776165,53.65604508
675,59874,727.5199363,291.0079745,189.1551834
676,59875,1377.865546,551.1462184,358.245042
677,59863,3821.170376,1528.46815,993.5042977
678,59864,362.7557522,145.1023009,94.31649557
679,59865,5.137147467,2.054858987,1.335658341
680,95396,817.0169461,326.8067784,212.424406
681,59850,24843.42329,9937.369317,6459.290056
682,59851,5097.351279,2038.940512,1325.311333
683,59852,2490.05399,996.0215961,647.4140375
684,59836,26905.36447,10762.14579,6995.394762
685,59837,26449.00767,10579.60307,6876.741995
686,58246,275.9379287,110.3751715,71.74386145
687,58251,627.9508778,251.1803511,163.2672282
688,58179,38.97000601,15.58800241,10.13220156
689,58094,1956.88367,782.7534678,508.7897541
690,58095,16085.11236,6434.044943,4182.129213
691,95487,1702.704477,681.0817909,442.7031641
692,58012,8.519086513,3.407634605,2.214962493
693,58013,2803.171925,1121.26877,728.8247006
694,58014,1.065069234,0.426027694,0.276918001
695,40605,488.0944211,195.2377684,126.9045495
696,96172,36.9631557,14.78526228,9.610420483
697,37341,257.3923588,102.9569435,66.92201328
698,96267,32.05793536,12.82317415,8.335063194
699,59877,3742.654747,1497.061899,973.0902343
700,59878,1546.198558,618.4794233,402.0116252
701,59866,465.3183235,186.1273294,120.9827641
702,59867,4101.6055,1640.6422,1066.41743
703,59868,856.8240887,342.7296355,222.7742631
704,59855,10.74609057,4.298436227,2.793983548
705,59838,7981.099896,3192.439959,2075.085973
706,59839,2743.410774,1097.36431,713.2868012
707,59841,1575.565185,630.2260741,409.6469481
708,59825,353.0114874,141.204595,91.78298672
709,59813,5528.74752,2211.499008,1437.474355
710,59814,8908.233316,3563.293326,2316.140662
711,59815,1333.324027,533.3296107,346.664247
712,59796,110.906345,44.36253799,28.8356497
713,59797,26.99923115,10.79969246,7.019800099
714,59799,881.8905298,352.7562119,229.2915377
715,59776,575.1690773,230.0676309,149.5439601
716,59777,2675.584815,1070.233926,695.652052
717,59778,774.5549698,309.8219879,201.3842922
718,59763,436.910641,174.7642564,113.5967667
719,59740,30.94443475,12.3777739,8.045553034
720,59741,6.029741649,2.411896659,1.567732829
721,59742,410.9764851,164.390594,106.8538861
722,59744,180.5508454,72.22033816,46.9432198
723,95412,631.5052699,252.6021079,164.1913702
724,59712,1250.920909,500.3683635,325.2394363
725,59714,1675.698132,670.2792529,435.6815144
726,59718,695.8542926,278.341717,180.9221161
727,59722,739.7072548,295.8829019,192.3238862
728,59728,281.4601581,112.5840632,73.1796411
729,59689,20893.57995,8357.431979,5432.330786
730,59690,21.94849998,8.779399993,5.706609996
731,59691,846.6784017,338.6713607,220.1363844
732,59693,75.25109267,30.10043707,19.56528409
733,59699,13892.0028,5556.801119,3611.920727
734,59700,705.8827317,282.3530927,183.5295103
735,59701,1681.140691,672.4562762,437.0965795
736,59665,2078.107646,831.2430584,540.3079879
737,59666,2236.770367,894.7081468,581.5602954
738,59669,393.3692229,157.3476892,102.275998
739,59671,4689.788531,1875.915412,1219.345018
740,59672,832.0417202,332.8166881,216.3308473
741,59673,8201.741219,3280.696488,2132.452717
742,59674,22463.90483,8985.561933,5840.615257
743,59675,2454.593189,981.8372757,638.1942292
744,59676,176.5219081,70.60876323,45.8956961
745,59678,2429.859601,971.9438404,631.7634963
746,59679,659.8008803,263.9203521,171.5482289
747,59683,210.0095584,84.00382338,54.60248519
748,59642,744.8973118,297.9589247,193.6733011
749,59647,19760.21414,7904.085658,5137.655678
750,59648,56533.99464,22613.59786,14698.83861
751,59649,15698.50806,6279.403225,4081.612096
752,59650,409.114607,163.6458428,106.3697978
753,59652,1783.479641,713.3918562,463.7047066
754,59653,208.808866,83.52354642,54.29030517
755,59654,1336.815385,534.7261539,347.572
756,59656,4182.93015,1673.17206,1087.561839
757,59657,1405.762619,562.3050476,365.498281
758,59617,505.9351093,202.3740437,131.5431284
759,59620,572.4110844,228.9644337,148.8268819
760,59621,6046.679748,2418.671899,1572.136735
761,59622,4324.044055,1729.617622,1124.251454
762,59623,693.4732154,277.3892861,180.303036
763,59624,4202.27198,1680.908792,1092.590715
764,59626,906.3400238,362.5360095,235.6484062
765,59629,1046.6178,418.6471198,272.1206279
766,59630,316.6338353,126.6535341,82.32479719
767,59588,240.8612554,96.34450217,62.62392641
768,59591,841.6561265,336.6624506,218.8305929
769,59596,1492.264184,596.9056736,387.9886878
770,59597,9929.819193,3971.927677,2581.75299
771,59602,50.48689907,20.19475963,13.12659376
772,59603,916.7059519,366.6823808,238.3435475
773,59604,581.0514465,232.4205786,151.0733761
774,59606,1753.266492,701.3065966,455.8492878
775,59609,3736.750826,1494.70033,971.5552148
776,59561,611.375202,244.5500808,158.9575525
777,59563,555.3097856,222.1239143,144.3805443
778,59566,2337.098612,934.8394447,607.645639
779,59569,647.1289141,258.8515656,168.2535177
780,59570,1983.380278,793.3521113,515.6788724
781,59572,581.1080063,232.4432025,151.0880817
782,59573,14142.00348,5656.801393,3676.920905
783,59574,8082.526026,3233.01041,2101.456767
784,59576,2933.69618,1173.478472,762.7610068
785,59581,56.51409272,22.60563709,14.69366411
786,59582,9337.212362,3734.884945,2427.675214
787,59537,979.3476844,391.7390738,254.6303979
788,59541,5250.424538,2100.169815,1365.11038
789,59542,332.9566348,133.1826539,86.56872505
790,59543,617.1019242,246.8407697,160.4465003
791,59544,258.6331254,103.4532502,67.2446126
792,59546,3139.414817,1255.765927,816.2478525
793,59547,6221.639281,2488.655712,1617.626213
794,59548,5316.108506,2126.443402,1382.188212
795,59549,3328.715299,1331.48612,865.4659778
796,59550,13668.64322,5467.457287,3553.847237
797,59551,8189.016981,3275.606792,2129.144415
798,59553,1683.657939,673.4631756,437.7510642
799,59555,4130.607895,1652.243158,1073.958053
800,59556,7215.608253,2886.243301,1876.058146
801,59510,235.0927312,94.03709248,61.12411011
802,59514,1517.691184,607.0764737,394.5997079
803,59516,5246.172778,2098.469111,1364.004922
804,59517,320.3164928,128.1265971,83.28228814
805,59518,2543.048032,1017.219213,661.1924884
806,59519,1863.952447,745.5809789,484.6276363
807,59520,515.4004639,206.1601856,134.0041206
808,59521,2972.947403,1189.178961,772.9663248
809,59522,5929.72253,2371.889012,1541.727858
810,59524,7260.471711,2904.188684,1887.722645
811,59525,46925.18048,18770.07219,12200.54692
812,59526,50650.48788,20260.19515,13169.12685
813,59527,17342.7724,6937.108961,4509.120825
814,59528,10523.23973,4209.295891,2736.042329
815,59529,4113.968813,1645.587525,1069.631891
816,59530,8188.855097,3275.542039,2129.102325
817,59531,27211.73402,10884.69361,7075.050845
818,59484,71.6578924,28.66315696,18.63105202
819,59485,1076.897282,430.7589127,279.9932933
820,59486,100.0675803,40.02703214,26.01757089
821,59487,800.9426601,320.377064,208.2450916
822,59492,977.6863539,391.0745415,254.198452
823,59493,14409.23184,5763.692738,3746.400279
824,59494,50298.3016,20119.32064,13077.55842
825,59495,38689.63828,15475.85531,10059.30595
826,59496,18111.81832,7244.727328,4709.072763
827,59498,117.449643,46.97985721,30.53690719
828,59499,25288.24518,10115.29807,6574.943747
829,59500,25264.16131,10105.66452,6568.681941
830,59504,4610.646501,1844.258601,1198.76809
831,59505,8843.491068,3537.396427,2299.307678
832,59459,2368.912151,947.5648603,615.9171592
833,59465,517.3476333,206.9390533,134.5103847
834,59468,4850.107738,1940.043095,1261.028012
835,59469,16389.30659,6555.722636,4261.219714
836,59470,7604.000187,3041.600075,1977.040049
837,59471,14079.85296,5631.941184,3660.76177
838,59473,425.9717615,170.3887046,110.752658
839,59474,4303.232571,1721.293029,1118.840469
840,59475,54405.37102,21762.14841,14145.39647
841,59476,0.601343551,0.240537421,0.156349323
842,59480,65.52216465,26.20886586,17.03576281
843,59434,43.23121577,17.29248631,11.2401161
844,59437,401.1694232,160.4677693,104.30405
845,59439,0.677378796,0.270951518,0.176118487
846,59440,1509.451346,603.7805386,392.4573501
847,59443,3007.056104,1202.822442,781.834587
848,59445,9017.468295,3606.987318,2344.541757
849,59446,17155.32343,6862.129371,4460.384091
850,59447,0.315527688,0.126211075,0.082037199
851,59448,4019.210972,1607.684389,1044.994853
852,59449,25016.86028,10006.74411,6504.383672
853,59450,53598.86912,21439.54765,13935.70597
854,59451,19962.06835,7984.827338,5190.13777
855,59415,1112.376558,444.9506231,289.217905
856,59417,656.3884106,262.5553643,170.6609868
857,59419,6784.3058,2713.72232,1763.919508
858,59421,1032.804995,413.1219979,268.5292986
859,59422,3348.264061,1339.305624,870.5486559
860,59423,10401.44045,4160.576181,2704.374517
861,59424,32553.60828,13021.44331,8463.938152
862,59425,88534.64604,35413.85842,23019.00797
863,59426,47966.84607,19186.73843,12471.37998
864,59383,321.788128,128.7152512,83.66491329
865,59384,464.7393583,185.8957433,120.8322332
866,59385,548.4941329,219.3976532,142.6084746
867,59388,871.4401468,348.5760587,226.5744382
868,59391,779.2845587,311.7138235,202.6139853
869,59394,108.4577816,43.38311265,28.19902322
870,59395,596.0083329,238.4033332,154.9621666
871,59396,3576.603413,1430.641365,929.9168875
872,59397,81147.11364,32458.84545,21098.24955
873,59398,90091.34606,36036.53843,23423.74998
874,59399,89847.5218,35939.00872,23360.35567
875,59400,41941.87987,16776.75195,10904.88877
876,59401,5780.341041,2312.136416,1502.888671
877,59358,563.623593,225.4494372,146.5421342
878,59359,71.57716234,28.63086493,18.61006221
879,59362,531.1114687,212.4445875,138.0889819
880,59364,72.07183945,28.82873578,18.73867826
881,59365,127.3500154,50.94000615,33.111004
882,59366,3736.2843,1494.51372,971.4339181
883,59367,48696.94046,19478.77618,12661.20452
884,59368,84701.23723,33880.49489,22022.32168
885,59369,90029.34941,36011.73977,23407.63085
886,59370,90047.48575,36018.9943,23412.34629
887,59371,57688.66901,23075.46761,14999.05394
888,59321,2908.285343,1163.314137,756.1541891
889,59325,991.1073643,396.4429457,257.6879147
890,59326,413.303847,165.3215388,107.4590002
891,59329,1375.667506,550.2670026,357.6735517
892,59334,9450.310785,3780.124314,2457.080804
893,59335,335.3831148,134.1532459,87.19960984
894,59336,1161.737647,464.6950586,302.0517881
895,59337,7768.284187,3107.313675,2019.753889
896,59338,39674.0609,15869.62436,10315.25583
897,59339,89197.51296,35679.00518,23191.35337
898,59340,89967.75203,35987.10081,23391.61553
899,59341,88587.58602,35435.03441,23032.77236
900,59287,23.36914407,9.347657627,6.075977457
901,59291,520.0421734,208.0168694,135.2109651
902,59292,2313.625341,925.4501362,601.5425885
903,59294,184.4281685,73.77126741,47.95132382
904,59299,700.7486084,280.2994434,182.1946382
905,59302,294.906855,117.962742,76.67578231
906,59303,631.5754798,252.6301919,164.2096247
907,59304,2227.038072,890.815229,579.0298988
908,59305,53682.27427,21472.90971,13957.39131
909,59306,58969.07166,23587.62866,15331.95863
910,59307,41200.28083,16480.11233,10712.07302
911,59251,353.4281291,141.3712516,91.89131356
912,59252,392.8362595,157.1345038,102.1374275
913,59255,557.9091674,223.163667,145.0563835
914,59258,652.4396399,260.975856,169.6343064
915,59260,1734.560335,693.8241341,450.9856872
916,59263,2747.048002,1098.819201,714.2324804
917,59264,624.1708299,249.668332,162.2844158
918,59265,5509.820123,2203.928049,1432.553232
919,59266,51966.09211,20786.43684,13511.18395
920,59267,4652.047756,1860.819102,1209.532417
921,59268,5011.610528,2004.644211,1303.018737
922,59213,346.7805803,138.7122321,90.16295088
923,59219,5176.033146,2070.413258,1345.768618
924,59220,1397.41315,558.9652599,363.3274189
925,59221,2058.005262,823.2021049,535.0813682
926,59222,22644.63995,9057.855979,5887.606386
927,59223,19705.66637,7882.266548,5123.473256
928,59224,931.114857,372.4459428,242.0898628
929,59225,9.720066929,3.888026772,2.527217402
930,59172,333.4777861,133.3911145,86.7042244
931,59174,1405.093346,562.0373385,365.32427
932,59175,336.9379611,134.7751844,87.60386989
933,59176,16.11519566,6.446078266,4.189950873
934,59177,4677.16179,1870.864716,1216.062065
935,59178,18.81223604,7.524894414,4.891181369
936,59179,1477.192923,590.8771693,384.0701601
937,59180,3537.599016,1415.039607,919.7757443
938,59130,5443.435244,2177.374098,1415.293163
939,59131,66.78572621,26.71429048,17.36428881
940,59207,1428.334685,571.3338739,371.3670181
941,59209,202.6457845,81.0583138,52.68790397
942,59162,2337.377928,934.9511713,607.7182614
943,59168,0.086580351,0.03463214,0.022510891
944,59118,902.6256025,361.050241,234.6826567
945,59125,1231.207225,492.48289,320.1138785
946,59126,8.909101777,3.563640711,2.316366462
947,59127,2460.647591,984.2590365,639.7683737
948,59128,15378.35274,6151.341095,3998.371712
949,59129,5535.093395,2214.037358,1439.124283
950,59071,6170.71102,2468.284408,1604.384865
951,59073,1.404952979,0.561981191,0.365287774
952,59074,105.212828,42.08513122,27.35533529
953,59075,647.1340218,258.8536087,168.2548457
954,59076,1476.360756,590.5443024,383.8537966
955,59077,5032.29515,2012.91806,1308.396739
956,59078,2950.887106,1180.354842,767.2306476
957,59079,94.02853019,37.61141207,24.44741785
958,59080,8.885229215,3.554091686,2.310159596
959,59081,25070.05202,10028.02081,6518.213525
960,59082,4536.332718,1814.533087,1179.446507
961,59083,1167.104078,466.8416312,303.4470603
962,59084,653.8003571,261.5201428,169.9880928
963,59020,549.0333978,219.6133591,142.7486834
964,59024,640.6759619,256.2703848,166.5757501
965,59025,676.897703,270.7590812,175.9934028
966,59029,1136.802427,454.7209709,295.5686311
967,59030,291.0491704,116.4196682,75.67278431
968,59033,165.4916269,66.19665075,43.02782298
969,59034,695.2031467,278.0812587,180.7528181
970,59035,179.5123507,71.80494027,46.67321118
971,59036,756.3078217,302.5231287,196.6400336
972,58982,673.2465742,269.2986297,175.0441093
973,58985,1318.741222,527.4964889,342.8727178
974,58986,1350.298216,540.1192863,351.0775361
975,58932,1984.820737,793.928295,516.0533917
976,58933,4099.307025,1639.72281,1065.819826
977,58934,244.3018802,97.72075207,63.51848885
978,58936,1675.872299,670.3489197,435.7267978
979,58937,5876.320022,2350.528009,1527.843206
980,58881,1284.463536,513.7854145,333.9605194
981,58882,536.8831785,214.7532714,139.5896264
982,58883,634.1741808,253.6696723,164.885287
983,58886,468.2217705,187.2887082,121.7376603
984,58783,1394.574606,557.8298423,362.5893975
985,58729,789.3087455,315.7234982,205.2202738
986,58730,35.12933738,14.05173495,9.133627718
987,58671,1901.092865,760.4371459,494.2841448
988,58672,140.8780451,56.35121805,36.62829173
989,58605,375.3388985,150.1355594,97.58811362
990,58541,1575.296509,630.1186037,409.5770924
991,58547,45.38715264,18.15486106,11.80065969
992,58482,1642.095845,656.8383382,426.9449198
993,58483,310.6667626,124.266705,80.77335828
994,58397,382.6041066,153.0416426,99.47706772
995,58329,256.2210845,102.4884338,66.61748197
996,58259,215.2835789,86.11343155,55.97373051
997,58026,2553.995667,1021.598267,664.0388733
998,58033,1283.868414,513.5473654,333.8057875
999,57862,556.2394249,222.49577,144.6222505
1000,57876,320.8198774,128.327951,83.41316812
1001,57877,1.277391876,0.51095675,0.332121888
1002,57769,1292.365103,516.9460413,336.0149268
1003,57770,12030.04952,4812.019806,3127.812874
1004,57771,1727.882323,691.1529291,449.2494039
1005,57782,3443.08023,1377.232092,895.2008597
1006,57783,3393.499896,1357.399958,882.3099729
1007,57666,483.6175311,193.4470124,125.7405581
1008,57667,791.0096928,316.4038771,205.6625201
1009,57668,2989.914409,1195.965764,777.3777463
1010,57669,9438.761671,3775.504668,2454.078034
1011,57670,9960.878741,3984.351496,2589.828473
1012,57677,1513.622467,605.4489868,393.5418414
1013,57678,614.7973778,245.9189511,159.8473182
1014,57681,8275.719379,3310.287752,2151.687039
1015,57682,1537.344783,614.9379131,399.7096435
1016,57559,77.8414796,31.13659184,20.23878469
1017,57560,5303.143385,2121.257354,1378.81728
1018,57572,972.5145063,389.0058025,252.8537716
1019,57448,1002.061623,400.8246492,260.536022
1020,59086,437.3072335,174.9228934,113.6998807
1021,59037,370.1914583,148.0765833,96.24977915
1022,59039,3678.369565,1471.347826,956.3760869
1023,59040,2380.71381,952.2855241,618.9855906
1024,59041,411.6485424,164.659417,107.028621
1025,58994,864.3968077,345.7587231,224.74317
1026,58995,8392.804398,3357.121759,2182.129143
1027,58942,594.1026892,237.6410757,154.4666992
1028,58943,259.042667,103.6170668,67.35109343
1029,58944,404.2744353,161.7097741,105.1113532
1030,58946,706.4299335,282.5719734,183.6717827
1031,58948,393.5967612,157.4387045,102.3351579
1032,58949,23.92643516,9.570574064,6.220873141
1033,58950,13.90887844,5.563551376,3.616308394
1034,58952,615.4140975,246.165639,160.0076653
1035,58892,30.3491409,12.13965636,7.890776635
1036,58893,196.5472199,78.61888797,51.10227718
1037,58898,343.9488336,137.5795334,89.42669673
1038,58899,185.7953339,74.31813356,48.30678682
1039,58848,157.0067585,62.8027034,40.82175721
1040,58850,467.8773336,187.1509335,121.6481067
1041,58851,419.3360308,167.7344123,109.027368
1042,58858,4634.825813,1853.930325,1205.054711
1043,58809,946.9018112,378.7607245,246.1944709
1044,95465,666.2583146,266.5033259,173.2271618
1045,58617,151.9902793,60.79611173,39.51747262
1046,58618,171.1024544,68.44098175,44.48663814
1047,58640,148.7494177,59.49976707,38.67484859
1048,58576,6511.968477,2604.787391,1693.111804
1049,58577,254.8924885,101.9569954,66.27204701
1050,58512,995.7613235,398.3045294,258.8979441
1051,58441,1524.431099,609.7724395,396.3520857
1052,58443,2881.290732,1152.516293,749.1355902
1053,58447,216.3409579,86.53638316,56.24864905
1054,58377,2.059396522,0.823758609,0.535443096
1055,58305,762.4016452,304.9606581,198.2244277
1056,58306,441.639499,176.6557996,114.8262697
1057,58309,1216.83198,486.7327921,316.3763149
1058,58310,11.20552575,4.482210301,2.913436696
1059,58221,256.0959942,102.4383977,66.5849585
1060,58233,3758.247762,1503.299105,977.1444181
1061,58234,143.8081172,57.52324689,37.39011048
1062,58237,55.05998712,22.02399485,14.31559665
1063,58238,0.548003255,0.219201302,0.142480846
1064,58159,439.5070561,175.8028224,114.2718346
1065,58160,2157.518347,863.0073387,560.9547702
1066,58161,6360.501133,2544.200453,1653.730295
1067,58162,1740.326844,696.1307375,452.4849794
1068,58163,5231.668489,2092.667395,1360.233807
1069,58070,263.6486401,105.4594561,68.54864643
1070,58073,2447.433563,978.9734251,636.3327263
1071,58074,11.65746405,4.66298562,3.030940653
1072,58075,244.9702945,97.98811781,63.69227658
1073,58076,3030.733957,1212.293583,787.9908287
1074,58079,9805.929808,3922.371923,2549.54175
1075,58080,24575.07994,9830.031977,6389.520785
1076,58081,33960.29407,13584.11763,8829.676458
1077,58082,2698.809968,1079.523987,701.6905918
1078,58083,556.6372589,222.6549036,144.7256873
1079,57989,163.9048867,65.5619547,42.61527055
1080,57990,1.723916117,0.689566447,0.44821819
1081,57992,133.8204242,53.52816966,34.79331028
1082,57993,7413.908141,2965.563256,1927.616117
1083,57994,48290.1447,19316.05788,12555.43762
1084,57995,60072.35404,24028.94162,15618.81205
1085,57996,15350.62544,6140.250176,3991.162614
1086,57899,336.8476381,134.7390553,87.58038592
1087,57902,58.11072843,23.24429137,15.10878939
1088,57903,593.233814,237.2935256,154.2407916
1089,57905,26952.32913,10780.93165,7007.605573
1090,57906,59858.53853,23943.41541,15563.22002
1091,57907,27685.28194,11074.11278,7198.173306
1092,57799,103.380848,41.35233918,26.87902047
1093,57800,1467.955875,587.1823501,381.6685276
1094,57801,5175.023793,2070.009517,1345.506186
1095,57812,9653.643969,3861.457587,2509.947432
1096,57813,16196.23608,6478.49443,4211.02138
1097,57814,25460.28123,10184.11249,6619.673121
1098,57697,227.1383442,90.85533769,59.0559695
1099,57698,1148.33618,459.3344721,298.5674069
1100,57699,1654.336526,661.7346103,430.1274967
1101,57703,700.7986444,280.3194577,182.2076475
1102,57578,458.5174066,183.4069626,119.2145257
1103,57587,1118.231467,447.292587,290.7401815
1104,57588,357.3831195,142.9532478,92.91961106
1105,57475,83.17226317,33.26890527,21.62478842
1106,57110,482.207905,192.883162,125.3740553
1107,56875,1054.863598,421.9454392,274.2645355
1108,56399,2259.123024,903.6492094,587.3719861
1109,59611,558.242169,223.2968676,145.1429639
1110,59584,3704.023637,1481.609455,963.0461457
1111,95423,2874.818488,1149.927395,747.4528069
1112,59557,3138.056566,1255.222626,815.8947071
1113,95427,23696.30736,9478.522946,6161.039915
1114,59506,1183.91077,473.5643082,307.8168003
1115,95430,688.0427408,275.2170963,178.8911126
1116,59342,25106.93648,10042.77459,6527.803485
1117,59308,54720.11238,21888.04495,14227.22922
1118,59309,25119.41312,10047.76525,6531.04741
1119,59310,2442.106134,976.8424536,634.9475948
1120,59269,2590.506406,1036.202562,673.5316654
1121,59270,38613.33969,15445.33588,10039.46832
1122,59271,45555.6422,18222.25688,11844.46697
1123,59272,8236.701139,3294.680455,2141.542296
1124,59273,1117.890785,447.1563138,290.651604
1125,59227,3352.412679,1340.965072,871.6272966
1126,59228,1353.30921,541.3236841,351.8603947
1127,59229,4489.054069,1795.621627,1167.154058
1128,59230,1855.370083,742.1480332,482.3962216
1129,59232,450.3170432,180.1268173,117.0824312
1130,59181,969.107126,387.6428504,251.9678528
1131,59182,1888.210323,755.2841292,490.934684
1132,59187,3339.232359,1335.692944,868.2004134
1133,59188,5383.697321,2153.478929,1399.761304
1134,59133,174.5259815,69.81039262,45.3767552
1135,59138,454.8648083,181.9459233,118.2648502
1136,59143,489.1898309,195.6759324,127.189356
1137,59144,433.3104277,173.3241711,112.6607112
1138,59091,41.84903588,16.73961435,10.88074933
1139,59097,1066.196384,426.4785535,277.2110598
1140,59098,693.3856721,277.3542688,180.2802747
1141,59102,926.5317355,370.6126942,240.8982512
1142,59042,439.2829891,175.7131956,114.2135772
1143,59043,18452.56966,7381.027863,4797.668111
1144,59049,4611.220564,1844.488226,1198.917347
1145,59050,5930.430285,2372.172114,1541.911874
1146,59051,26.5090952,10.60363808,6.892364751
1147,59053,291.1846881,116.4738753,75.70801891
1148,58998,298.2910981,119.3164392,77.5556855
1149,58999,835.7470888,334.2988355,217.2942431
1150,59001,840.5361707,336.2144683,218.5394044
1151,59002,5265.28905,2106.11562,1368.975153
1152,59003,6169.576641,2467.830657,1604.089927
1153,58956,534.9854844,213.9941938,139.096226
1154,58957,1575.940622,630.3762488,409.7445617
1155,58958,349.842123,139.9368492,90.95895199
1156,58906,688.4011609,275.3604643,178.9843018
1157,58908,8611.191815,3444.476726,2238.909872
1158,58909,27004.24554,10801.69822,7021.103841
1159,58910,337.8165949,135.126638,87.83231468
1160,58859,1790.228864,716.0915455,465.4595046
1161,56189,195.6311821,78.25247286,50.86410736
1162,56191,728.4757099,291.390284,189.4036846
1163,56004,13.9655213,5.586208521,3.631035539
1164,56005,1181.477003,472.5908014,307.1840209
1165,55814,458.1647794,183.2659118,119.1228426
1166,55815,1082.942604,433.1770417,281.5650771
1167,55218,480.4865037,192.1946015,124.926491
1168,54478,1685.844736,674.3378944,438.3196314
1169,54479,588.5115975,235.404639,153.0130153
1170,54192,91.44224868,36.57689947,23.77498466
1171,53904,10006.36323,4002.545291,2601.654439
1172,53905,2089.576379,835.8305516,543.2898585
1173,52664,1006.185742,402.4742968,261.6082929
1174,51998,46.37624788,18.55049915,12.05782445
1175,52012,580.797936,232.3191744,151.0074634
1176,51654,1217.815952,487.1263807,316.6321475
1177,51668,872.7683741,349.1073497,226.9197773
1178,51291,170.5830764,68.23323054,44.35159985
1179,51292,891.4388086,356.5755234,231.7740902
1180,50935,790.4174386,316.1669754,205.508534
1181,50936,694.2335548,277.6934219,180.5007242
1182,42164,876.654086,350.6616344,227.9300624
1183,46699,498.4137052,199.3654821,129.5875634
1184,96155,294.6673168,117.8669267,76.61350237
1185,39686,68.26814337,27.30725735,17.74971728
1186,53921,65.00623422,26.00249369,16.9016209
1187,53922,6.223889825,2.48955593,1.618211355
1188,53619,4880.181372,1952.072549,1268.847157
1189,53620,4807.189454,1922.875782,1249.869258
1190,53626,1049.230254,419.6921017,272.7998661
1191,53628,1022.026174,408.8104697,265.7268053
